YY,MM,DD,HH,MI,SS,clientIP,server,dbname,elapsed,busy,rows,statement
2013,2,20,23,55,30,128.40.1.54,SDSS3J,BESTDR9,0.036,2E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 18, 310, 19) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,30,128.135.52.118,SDSS3J,BESTDR9,7.16,0.021,528,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Galaxy AS p, dbo.fGetNearbyObjEq(328.062,-5.01337,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,55,30,133.56.195.32,SDSS3J,BESTDR9,10.51,0.033,241,SELECT * 
from SpecobjALL s 
where s.ra >= 146.38 and s.ra < 146.4 
  
2013,2,20,23,55,27,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,27,128.40.1.54,SDSS3J,BESTDR9,0.04,1E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 17, 310, 18) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,26,129.187.203.45,SDSS3J,BESTDR9,6.653,0.024,759,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 253.28250 , 39.14805 , 6.64719 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,55,24,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,24,128.40.1.54,SDSS3J,BESTDR9,0.64,0.016,1,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 16, 310, 17) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,23,129.187.203.45,SDSS3J,BESTDR9,3.06,0.019,760,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 253.86266 , 37.37361 , 5.99379 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,55,22,172.23.250.207,SDSS3J,BESTDR9,3E-3,1E-3,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,20,133.56.195.32,SDSS3J,BESTDR9,8.923,0.107,237,SELECT * 
from SpecobjALL s 
where s.ra >= 146.36 and s.ra < 146.38 
  
2013,2,20,23,55,19,129.187.203.45,SDSS3J,BESTDR9,3.56,0.089,727,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 254.84375 , 36.29123 , 6.0509 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,55,19,128.40.1.54,SDSS3J,BESTDR9,2.71,0.087,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 15, 310, 16) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,18,66.249.75.57,JHU-SDSS002,BestDR5,0.03,0,1,select * from Field where fieldId=0x08290cfd613a0000  
2013,2,20,23,55,17,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,14,128.220.146.112,SDSS3J,BESTDR9,3E-3,1E-3,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,14,128.135.52.118,SDSS3J,BESTDR9,0.036,2E-3,671,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Star AS p, dbo.fGetNearbyObjEq(327.889,1.01899,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,55,14,128.40.1.54,SDSS3J,BESTDR9,2.79,0.084,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 14, 310, 15) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,14,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,13,128.135.52.118,SDSS3J,BESTDR9,0.033,1E-3,530,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Galaxy AS p, dbo.fGetNearbyObjEq(327.889,1.01899,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,55,13,129.187.203.45,SDSS3J,BESTDR9,3.65,0.095,289,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 257.12799 , 34.61966 , 3.81878 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,55,12,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,11,128.135.52.118,SDSS3J,BESTDR9,0.036,2E-3,671,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Star AS p, dbo.fGetNearbyObjEq(327.889,1.01899,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,55,10,128.40.1.54,SDSS3J,BESTDR9,1.76,0.054,1,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 13, 310, 14) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,10,128.135.52.118,SDSS3J,BESTDR9,0.036,2E-3,530,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Galaxy AS p, dbo.fGetNearbyObjEq(327.889,1.01899,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,55,10,128.220.146.112,SDSS2A,BESTDR7,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss.org/astro/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,9,129.187.203.45,SDSS3J,BESTDR9,3.46,0.062,607,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 253.91927 , 37.54870 , 5.28725 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,55,8,133.56.195.32,SDSS3J,BESTDR9,10,0.163,250,SELECT * 
from SpecobjALL s 
where s.ra >= 146.34 and s.ra < 146.36 
  
2013,2,20,23,55,8,128.135.52.118,SDSS3J,BESTDR9,0.05,1E-3,671,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Star AS p, dbo.fGetNearbyObjEq(327.889,1.01899,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,55,7,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,7,128.40.1.54,SDSS3J,BESTDR9,0.043,1E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 12, 310, 13) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,5,128.40.1.54,SDSS3J,BESTDR9,0.04,1E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 11, 310, 12) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,5,129.187.203.45,SDSS3J,BESTDR9,3.65,0.017,670,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 254.00938 , 36.48359 , 6.03877 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,55,4,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,3,128.135.52.118,SDSS3J,BESTDR9,4.663,0.02,530,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Galaxy AS p, dbo.fGetNearbyObjEq(327.889,1.01899,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,55,2,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,55,2,128.40.1.54,SDSS3J,BESTDR9,0.13,4E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 10, 310, 11) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,55,2,129.187.203.45,SDSS3J,BESTDR9,2.48,9E-3,399,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 257.04471 , 33.26281 , 4.42345 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,54,58,129.187.203.45,SDSS3J,BESTDR9,4.226,0.07,454,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 256.44699 , 33.41518 , 4.39779 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,54,58,128.40.1.54,SDSS3J,BESTDR9,2.013,0.065,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 9, 310, 10) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,54,56,133.56.195.32,SDSS3J,BESTDR9,10,0.096,246,SELECT * 
from SpecobjALL s 
where s.ra >= 146.32 and s.ra < 146.34 
  
2013,2,20,23,54,56,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,54,55,129.187.203.45,SDSS3J,BESTDR9,2.256,0.028,299,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 252.04778 , 38.30587 , 3.91877 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,54,54,172.23.250.207,SDSS3J,BESTDR9,3E-3,1E-3,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
